Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure,Total_Spend,Total_Purchases,Family_Size,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Cluster
1956,55249.0,0,1,,81,97,1,19,2,0,11,1,2,1,4,3,0,0,70,4648.0,130,7,2,False,False,True,False,False,False,False,False,True,False,False,2
1972,84906.0,0,0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2,0,0,54,4730.0,1631,23,1,False,True,False,False,False,False,False,False,True,False,False,1
1952,44213.0,1,1,,48,95,11,35,0,4,7,4,2,1,5,6,0,0,74,4648.0,152,8,3,False,True,False,False,False,False,False,True,False,False,False,2
1984,25707.0,1,0,,18,1,6,2,3,6,3,1,1,0,3,7,0,0,42,4648.0,21,4,2,True,False,False,False,False,False,False,True,False,False,False,2
1967,59062.0,2,1,2013-03-10,74,46,1,12,3,0,9,2,2,0,3,4,0,0,59,4761.0,71,5,4,False,False,False,True,False,False,True,False,False,False,False,2
1962,76624.0,0,1,,68,411,106,147,54,115,66,1,5,10,7,1,0,0,64,4648.0,899,22,2,False,True,False,False,False,False,False,True,False,False,False,1
1947,66000.0,0,0,,36,244,51,270,101,0,45,1,1,3,5,1,0,0,79,4648.0,711,9,1,False,False,True,False,False,False,False,False,True,False,False,1
1978,27683.0,1,0,2012-04-08,90,152,9,121,12,12,45,4,6,2,4,8,0,0,48,5097.0,351,12,2,False,False,False,True,False,False,False,False,True,False,False,2
1971,1730.0,0,0,,65,1,1,3,1,1,1,15,0,0,0,20,0,0,55,4648.0,8,0,1,False,True,False,False,False,True,False,False,False,False,False,2
1992,7500.0,1,0,2012-03-12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,34,5124.0,119,7,2,True,False,False,False,False,False,False,True,False,False,False,2
1968,40521.0,1,1,2013-05-04,82,12,0,5,0,0,4,1,0,1,2,5,0,0,58,4706.0,21,3,3,False,True,False,False,False,False,False,False,True,False,False,2
1973,20427.0,1,0,,63,5,0,4,0,0,1,1,1,0,2,8,0,0,53,4648.0,10,3,2,False,False,False,True,False,False,False,False,True,False,False,2
1975,65106.0,0,1,,55,790,19,133,12,0,19,3,8,3,13,6,0,0,51,4648.0,973,24,2,False,True,False,False,False,False,True,False,False,False,False,0
1965,69969.0,0,0,,64,882,29,514,38,29,44,1,4,2,6,3,0,1,61,4648.0,1536,12,1,False,False,False,True,False,False,True,False,False,False,False,1
1952,67433.0,0,2,,51,615,28,259,12,48,30,4,6,5,13,4,0,0,74,4648.0,992,24,3,False,True,False,False,False,False,True,False,False,False,False,0
1967,77766.0,0,1,,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,59,4648.0,1529,32,2,False,False,False,True,False,False,True,False,False,False,False,1
1972,74716.0,0,1,2013-12-09,92,133,27,421,13,195,71,2,7,3,5,4,0,0,54,4487.0,860,15,2,False,True,False,False,False,False,True,False,False,False,False,1
1970,55158.0,1,1,,72,293,0,87,4,11,23,4,7,2,5,7,0,1,56,4648.0,418,14,3,False,False,False,True,False,False,True,False,False,False,False,0
1955,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,1,71,5128.0,587,14,2,False,False,False,False,False,False,True,False,False,False,False,0
1975,74190.0,0,1,2014-12-05,49,151,81,86,168,91,64,2,4,2,11,2,0,0,51,4126.0,641,17,2,False,True,False,False,False,False,True,False,False,False,False,1
1976,39356.0,1,1,,21,15,0,2,0,0,6,1,1,0,2,6,0,0,50,4648.0,23,3,3,False,True,False,False,False,False,True,False,False,False,False,2
1969,76653.0,0,0,,91,736,63,946,219,189,126,1,4,7,11,2,0,0,57,4648.0,2279,22,1,False,True,False,False,False,False,False,False,True,False,False,1
1983,90687.0,0,0,,98,982,17,672,23,34,51,1,6,2,8,2,0,1,43,4648.0,1779,16,1,False,False,False,True,False,True,False,False,False,False,False,1
1982,73450.0,0,0,2013-05-12,85,1142,51,415,90,69,37,1,7,8,11,3,0,0,44,4698.0,1804,26,1,False,False,True,False,False,False,False,False,True,False,False,1
1960,31454.0,1,1,2013-06-07,40,28,0,11,0,0,9,3,2,0,3,8,0,0,66,4672.0,48,5,3,False,True,False,False,False,False,True,False,False,False,False,2
1952,47139.0,1,1,2014-06-03,2,46,0,12,0,2,23,2,2,1,2,7,0,1,74,4311.0,83,5,3,False,True,False,False,False,False,False,True,False,False,False,2
1963,53378.0,1,1,,41,489,6,152,8,6,132,10,9,4,6,8,0,1,63,4648.0,793,19,3,False,False,False,True,False,False,True,False,False,False,False,0
1970,19656.0,1,0,2013-08-02,94,25,4,9,6,8,32,3,2,1,3,7,0,0,56,4616.0,84,6,2,False,True,False,False,False,False,False,False,True,False,False,2
1948,45579.0,0,1,,10,145,1,33,2,1,1,1,4,1,4,6,0,0,78,4648.0,183,9,2,False,False,False,True,False,False,True,False,False,False,False,2
1958,85485.0,0,0,,73,630,26,611,44,18,54,1,6,6,6,2,0,0,68,4648.0,1383,18,1,False,False,False,False,False,False,False,True,False,False,False,1
1944,55956.0,0,0,2014-07-04,22,760,38,104,50,9,38,2,7,3,4,4,0,0,82,4280.0,999,14,1,False,True,False,False,False,False,True,False,False,False,False,0
1963,64191.0,0,1,,30,420,15,186,151,38,15,3,5,3,13,3,0,0,63,4648.0,825,21,2,False,False,True,False,False,False,False,True,False,False,False,0
1972,38808.0,1,0,,21,125,17,52,3,19,30,4,5,1,4,8,0,1,54,4648.0,246,10,2,False,True,False,False,False,False,False,True,False,False,False,2
1966,57183.0,1,1,,51,464,5,64,7,0,70,8,9,1,7,8,0,0,60,4648.0,610,17,3,False,False,True,False,False,False,True,False,False,False,False,0
1968,23748.0,1,0,,97,6,6,29,12,15,8,3,2,1,3,8,0,0,58,4648.0,76,6,2,False,False,True,False,False,True,False,False,False,False,False,2
1971,66303.0,0,1,,56,1090,12,96,16,12,60,4,3,4,11,8,0,0,55,4648.0,1286,18,2,False,True,False,False,False,False,True,False,False,False,False,0
1975,37368.0,1,0,,4,3,2,11,2,2,10,1,1,0,2,6,0,0,51,4648.0,30,3,2,False,False,True,False,False,False,True,False,False,False,False,2
1964,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,1,0,62,4829.0,99,6,4,False,True,False,False,False,False,True,False,False,False,False,2
1978,71847.0,0,0,,95,737,21,106,55,63,210,0,6,7,9,3,0,0,48,4648.0,1192,22,1,False,True,False,False,False,True,False,False,False,False,False,1
1975,46149.0,0,1,,36,254,6,71,4,0,27,5,5,1,7,5,0,0,51,4648.0,362,13,2,False,True,False,False,False,False,True,False,False,False,False,0
1983,78687.0,0,0,2012-09-08,13,817,185,687,145,55,241,1,4,6,8,2,0,1,43,4944.0,2130,18,1,False,True,False,False,False,False,False,False,True,False,False,1
1971,49118.0,0,0,,90,620,54,239,99,98,119,2,9,7,10,7,0,1,55,4648.0,1229,26,1,False,False,False,False,False,True,False,False,False,False,False,1
1957,37633.0,1,1,,49,13,4,20,0,0,1,2,1,0,3,9,0,0,69,4648.0,38,4,3,False,False,False,True,False,False,True,False,False,False,False,2
1951,39767.0,0,0,,18,113,61,204,34,26,47,2,7,1,7,8,0,0,75,4648.0,485,15,1,False,False,True,False,False,False,False,False,True,False,False,0
1951,26997.0,0,0,2012-05-11,89,7,23,78,133,49,144,2,4,2,5,7,0,0,75,5064.0,434,11,1,True,False,False,False,False,False,True,False,False,False,False,0
1970,33986.0,1,0,,43,16,2,18,2,1,5,1,1,0,3,7,0,0,56,4648.0,44,4,2,False,True,False,False,False,True,False,False,False,False,False,2
1972,57091.0,0,1,,82,462,0,24,6,0,4,2,9,2,5,7,0,1,54,4648.0,496,16,2,False,False,False,True,False,False,True,False,False,False,False,0
1969,46831.0,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4,0,0,57,4612.0,78,5,3,False,False,False,False,False,False,True,False,False,False,False,2
1972,83151.0,0,0,2013-10-02,80,968,147,842,137,42,210,1,5,7,10,2,0,1,54,4555.0,2346,22,1,False,False,True,False,False,False,True,False,False,False,False,1
1971,52531.0,0,0,,68,283,112,151,51,72,125,2,7,2,10,6,0,0,55,4648.0,794,19,1,False,True,False,False,False,False,True,False,False,False,False,1
1956,15759.0,0,0,2013-05-09,12,1,2,5,6,0,3,1,1,0,2,7,0,0,70,4701.0,17,3,1,False,True,False,False,False,False,True,False,False,False,False,2
1973,43050.0,1,0,,10,30,5,24,6,3,8,2,2,0,4,5,0,0,53,4648.0,76,6,2,False,False,False,False,False,False,True,False,False,False,False,2
1977,42997.0,1,1,2013-07-12,91,4,0,5,0,1,5,1,1,0,2,7,0,0,49,4637.0,15,3,3,False,False,False,True,False,False,False,True,False,False,False,2
1963,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0,63,4127.0,62,5,3,False,False,False,True,False,False,False,True,False,False,False,2
1954,60033.0,0,1,,28,62,1,57,19,11,48,2,2,1,5,2,0,0,72,4648.0,198,8,2,False,False,True,False,False,False,False,False,True,False,False,0
1978,34043.0,1,0,,97,20,2,14,3,0,10,1,2,0,2,9,0,0,48,4648.0,49,4,2,False,False,False,True,False,False,False,False,True,False,False,2
1966,57811.0,0,1,,49,545,7,114,37,21,78,5,7,2,11,5,0,0,60,4648.0,802,20,2,False,True,False,False,False,False,False,False,True,False,False,0
1946,78569.0,0,0,,14,558,79,622,207,175,95,1,4,6,4,1,0,1,80,4648.0,1736,14,1,False,True,False,False,False,False,True,False,False,False,False,1
1978,7500.0,1,1,,5,6,5,4,13,4,25,4,2,1,3,6,0,0,48,4648.0,57,6,3,False,True,False,False,False,False,False,True,False,False,False,2
1971,157733.0,1,0,2013-04-06,37,39,1,9,2,0,8,0,1,0,1,1,0,0,55,4734.0,59,2,2,False,False,True,False,False,False,False,False,True,False,False,2
1985,23148.0,0,0,,83,4,6,8,6,3,10,1,2,0,3,7,0,0,41,4648.0,37,5,1,False,False,False,False,False,False,True,False,False,False,False,2
1970,44267.0,1,1,,48,183,5,65,3,5,49,5,5,2,4,9,0,0,56,4648.0,310,11,3,False,True,False,False,False,True,False,False,False,False,False,2
1979,71626.0,0,0,2012-01-11,94,546,72,376,94,145,72,1,5,5,8,3,0,0,47,5185.0,1305,18,1,False,True,False,False,False,False,True,False,False,False,False,1
1966,60894.0,0,1,,61,606,7,155,10,0,54,5,10,3,8,7,0,0,60,4648.0,832,21,2,False,True,False,False,False,False,False,False,True,False,False,0
1976,50200.0,1,1,2013-03-04,70,266,6,51,8,6,64,6,7,1,5,8,0,0,50,4767.0,401,13,3,False,True,False,False,False,False,False,False,True,False,False,0
1965,81051.0,0,0,,43,1142,29,249,38,29,14,1,5,5,12,2,0,0,61,4648.0,1501,22,1,False,False,False,True,False,False,True,False,False,False,False,1
1982,65169.0,0,0,,23,1074,0,69,0,0,46,1,10,4,13,6,0,1,44,4648.0,1189,27,1,False,True,False,False,False,False,True,False,False,False,False,1
1972,59868.0,0,1,,37,771,51,154,54,10,154,7,11,2,12,6,0,0,54,4648.0,1194,25,2,False,True,False,False,False,False,False,False,True,False,False,0
1960,65695.0,0,1,,50,371,32,189,0,58,6,2,5,4,10,4,0,0,66,4648.0,656,19,2,False,False,False,True,False,False,True,False,False,False,False,0
1956,64857.0,0,0,,78,556,14,717,210,0,43,1,7,5,10,4,0,0,70,4648.0,1540,22,1,False,False,True,False,False,False,False,True,False,False,False,1
1965,45143.0,0,1,,74,202,5,74,11,5,14,3,6,1,5,7,0,0,61,4648.0,311,12,2,False,False,True,False,False,False,False,False,True,False,False,0
1955,74805.0,0,1,2013-06-11,14,209,162,209,41,162,37,5,4,7,10,2,0,0,71,4668.0,820,21,2,False,False,False,False,False,False,False,False,True,False,False,1
1989,59060.0,1,0,2014-11-01,77,35,40,111,36,40,12,3,3,1,7,4,0,0,37,4160.0,274,11,2,False,False,False,False,False,False,True,False,False,False,False,2
1962,27238.0,1,1,,39,37,0,17,0,0,3,3,3,0,3,9,0,0,64,4648.0,57,6,3,False,False,False,True,False,False,False,True,False,False,False,2
1965,47009.0,0,1,2013-01-10,89,171,45,73,59,10,90,4,3,2,8,4,0,0,61,4820.0,448,13,2,False,True,False,False,False,False,False,False,True,False,False,0
1973,46094.0,1,1,2014-10-06,62,12,2,20,3,2,5,1,1,0,3,7,0,0,53,4186.0,44,4,3,False,False,False,False,False,False,True,False,False,False,False,2
1984,37235.0,1,0,2014-01-02,68,20,2,9,4,6,20,1,1,1,2,4,0,0,42,4463.0,61,4,2,False,True,False,False,False,False,False,False,True,False,False,2
1960,81843.0,0,0,,13,779,86,537,34,69,138,1,5,9,12,3,0,0,66,4648.0,1643,26,1,False,False,True,False,False,False,True,False,False,False,False,1
1958,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,68,4673.0,397,12,2,False,False,True,False,False,False,False,False,True,False,False,0
1968,77382.0,0,1,2014-07-01,36,491,48,231,112,105,134,2,5,7,12,1,0,0,58,4283.0,1121,24,2,False,True,False,False,False,False,False,False,True,False,False,1
1977,37774.0,2,0,2012-03-09,28,173,8,107,7,2,176,4,7,2,3,9,1,1,49,5127.0,473,12,3,False,True,False,False,False,False,False,True,False,False,False,2
1974,18393.0,1,0,,2,7,10,13,16,0,4,2,3,0,3,8,0,0,52,4648.0,50,6,2,True,False,False,False,False,False,True,False,False,False,False,2
1962,72828.0,0,1,,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,64,4648.0,1678,22,2,False,False,True,False,False,False,True,False,False,False,False,0
1982,24711.0,0,0,,86,10,7,25,6,3,7,1,3,0,3,7,0,0,44,4648.0,58,6,1,False,True,False,False,False,False,True,False,False,False,False,2
1975,45503.0,1,0,,54,97,4,44,6,1,18,1,3,1,4,5,0,0,51,4648.0,170,8,2,False,False,False,True,False,False,True,False,False,False,False,2
1982,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,44,4484.0,373,2,1,False,False,True,False,False,False,False,True,False,False,False,2
1945,71604.0,0,0,,3,345,53,528,98,75,97,1,8,3,5,4,0,1,81,4648.0,1196,16,1,False,False,False,True,False,False,False,False,True,False,False,1
1979,27244.0,1,0,2014-07-03,84,6,5,17,3,24,46,2,2,2,2,7,0,0,47,4281.0,101,6,2,False,True,False,False,False,False,True,False,False,False,False,2
1969,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,1,57,4849.0,316,12,3,False,True,False,False,False,False,True,False,False,False,False,0
1962,71434.0,0,1,,4,711,36,217,172,96,168,3,7,4,7,4,0,0,64,4648.0,1400,18,2,False,True,False,False,False,False,True,False,False,False,False,1
1948,90842.0,0,0,,57,774,70,118,182,187,93,1,4,9,13,1,0,0,78,4648.0,1424,26,1,False,True,False,False,False,False,False,True,False,False,False,1
1978,88097.0,1,0,,24,163,0,480,0,126,75,1,6,5,8,9,0,1,48,4648.0,844,19,2,False,False,True,False,False,False,True,False,False,False,False,1
1975,51948.0,0,1,,51,82,33,54,71,30,41,2,5,2,4,5,0,0,51,4648.0,311,11,2,False,True,False,False,False,False,True,False,False,False,False,0
1982,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,44,4613.0,1149,16,1,False,True,False,False,False,False,False,False,True,False,False,1
1983,35876.0,0,0,,13,66,2,40,4,3,14,1,3,1,3,6,0,0,43,4648.0,129,7,1,False,False,True,False,False,False,True,False,False,False,False,2
1952,40049.0,0,1,,23,13,6,7,0,3,3,1,1,0,3,6,0,0,74,4648.0,32,4,2,False,True,False,False,False,False,False,False,False,True,False,2
1982,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,1,44,4975.0,299,11,2,False,True,False,False,False,False,False,True,False,False,False,2
1962,50127.0,0,1,,88,274,0,21,4,6,15,1,5,1,6,6,0,0,64,4648.0,320,12,2,False,True,False,False,False,False,False,False,True,False,False,0
1977,43263.0,0,1,,2,262,6,61,0,10,102,3,5,2,6,5,0,0,49,4648.0,441,13,2,False,False,True,False,False,False,True,False,False,False,False,0
1949,62845.0,1,1,2012-01-10,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,77,5186.0,1178,17,3,False,False,True,False,False,False,True,False,False,False,False,0
1990,18929.0,0,0,,15,32,0,8,23,4,18,1,1,0,4,6,0,0,36,4648.0,85,5,1,False,True,False,False,False,False,True,False,False,False,False,2
1982,24367.0,1,0,,58,2,4,2,0,11,5,1,1,0,2,9,0,0,44,4648.0,24,3,2,True,False,False,False,False,False,False,True,False,False,False,2
1959,26887.0,0,1,2013-10-02,27,6,7,4,3,4,6,1,1,0,3,6,0,0,67,4555.0,30,4,2,False,False,False,False,False,False,True,False,False,False,False,2
1976,62061.0,0,1,,12,641,7,84,0,30,38,3,10,4,7,6,0,0,50,4648.0,800,21,2,False,True,False,False,False,False,False,False,True,False,False,0
1956,76542.0,0,0,,91,794,73,573,0,29,14,1,4,8,10,2,0,0,70,4648.0,1483,22,1,False,False,False,True,False,False,False,False,True,False,False,1
1993,70515.0,0,0,,12,420,0,452,182,64,140,1,6,6,4,2,0,1,33,4648.0,1258,16,1,False,True,False,False,False,False,False,True,False,False,False,1
1987,18227.0,1,0,2012-08-11,21,1,2,7,4,3,11,1,0,1,2,8,0,0,39,4972.0,28,3,2,False,True,False,False,False,False,False,False,True,False,False,2
1965,69139.0,0,1,,23,86,12,75,33,15,6,1,4,1,5,4,0,0,61,4648.0,227,10,2,False,True,False,False,False,False,True,False,False,False,False,0
1982,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,1,44,4941.0,1555,19,1,False,True,False,False,False,False,True,False,False,False,False,1
1962,69627.0,0,1,,35,231,161,215,171,30,53,2,8,2,11,5,0,0,64,4648.0,861,21,2,False,True,False,False,False,False,False,True,False,False,False,1
1978,38136.0,1,0,,69,8,15,27,0,20,33,2,3,1,2,8,0,0,48,4648.0,103,6,2,False,True,False,False,False,False,True,False,False,False,False,2
1946,62159.0,0,0,,68,182,17,259,77,70,29,1,6,2,10,4,0,0,80,4648.0,634,18,1,False,False,False,True,False,False,False,True,False,False,False,0
1963,80695.0,0,0,,85,557,129,984,193,37,18,1,5,8,5,2,0,0,63,4648.0,1918,18,1,False,True,False,False,False,False,False,True,False,False,False,1
1971,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,55,4730.0,131,7,3,False,False,True,False,False,False,False,True,False,False,False,2
1968,58554.0,1,1,,55,368,24,68,38,0,88,6,8,2,6,7,0,0,58,4648.0,586,16,3,False,True,False,False,False,False,False,False,True,False,False,0
1992,17256.0,1,0,,10,6,4,14,8,8,22,2,2,1,2,8,0,0,34,4648.0,62,5,2,True,False,False,False,False,False,True,False,False,False,False,2
1974,53034.0,1,1,,30,160,15,196,15,11,50,8,6,1,7,8,0,0,52,4648.0,447,14,3,False,True,False,False,False,True,False,False,False,False,False,0
1950,52203.0,0,0,,36,488,21,238,56,108,28,1,8,7,11,6,0,0,76,4648.0,939,26,1,False,False,False,False,False,False,False,False,True,False,False,1
1977,59601.0,0,1,,14,691,7,69,0,7,23,4,2,2,7,8,0,0,49,4648.0,797,11,2,False,False,False,False,False,True,False,False,False,False,False,0
1958,75154.0,0,1,2012-04-09,79,543,10,205,160,143,82,1,6,3,6,3,0,1,68,5096.0,1143,15,2,False,False,True,False,False,False,False,True,False,False,False,1
1976,47025.0,0,1,2013-07-11,52,254,7,108,20,0,26,3,6,3,5,6,0,0,50,4638.0,415,14,2,False,True,False,False,False,False,False,True,False,False,False,0
1973,37971.0,1,0,,97,5,4,10,2,2,7,1,1,0,3,8,0,0,53,4648.0,30,4,2,False,True,False,False,False,False,True,False,False,False,False,2
1958,67267.0,0,1,,0,134,11,59,15,2,30,1,3,2,5,2,0,0,68,4648.0,251,10,2,False,True,False,False,False,False,True,False,False,False,False,0
1975,57338.0,0,1,,96,143,6,52,11,8,17,2,4,1,5,5,0,0,51,4648.0,237,10,2,False,True,False,False,False,False,False,True,False,False,False,2
1960,50523.0,1,1,,89,51,4,24,4,7,1,2,2,0,4,6,0,0,66,4648.0,91,6,3,False,False,False,False,False,False,False,False,True,False,False,2
1960,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,0,66,5095.0,493,16,2,False,False,False,True,False,True,False,False,False,False,False,0
1969,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,57,4768.0,971,23,2,False,False,False,True,False,False,True,False,False,False,False,0
1960,48904.0,0,1,2012-02-12,1,283,10,38,0,13,27,4,7,2,4,8,0,0,66,5153.0,371,13,2,False,True,False,False,False,False,False,True,False,False,False,0
1975,56243.0,1,2,,26,347,0,35,4,3,7,6,4,2,8,5,0,0,51,4648.0,396,14,4,False,True,False,False,False,False,False,True,False,False,False,0
1985,21355.0,1,0,,5,5,13,14,0,5,31,2,2,1,2,6,0,1,41,4648.0,68,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1971,57420.0,0,1,,22,280,0,18,0,0,24,3,5,1,6,7,0,0,55,4648.0,322,12,2,False,False,True,False,False,False,False,False,True,False,False,0
1970,51381.5,0,1,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0,56,4826.0,317,12,2,False,False,True,False,False,False,False,False,True,False,False,0
1955,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,71,4340.0,222,9,2,False,False,True,False,False,True,False,False,False,False,False,2
1956,54342.0,1,1,2013-03-07,74,84,10,34,11,10,28,4,3,1,4,6,0,0,70,4764.0,177,8,3,False,False,False,False,False,False,False,False,True,False,False,2
1958,51381.5,1,1,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,0,68,5127.0,45,4,3,False,True,False,False,False,False,False,False,True,False,False,2
1964,51381.5,1,1,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,0,62,4130.0,21,3,3,False,False,False,False,False,False,False,True,False,False,False,2
1973,20895.0,1,0,2012-06-10,24,18,3,17,3,0,4,1,2,0,3,9,0,0,53,5034.0,45,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1948,92344.0,0,0,,9,992,24,694,51,19,119,0,5,10,5,1,0,0,78,4648.0,1899,20,1,False,True,False,False,False,False,True,False,False,False,False,1
1972,51381.5,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,54,4431.0,42,4,2,False,False,False,True,False,False,False,False,True,False,False,2
1980,44964.0,1,1,,35,19,1,17,2,0,2,1,1,0,3,8,0,0,46,4648.0,41,4,3,False,True,False,False,False,False,False,False,True,False,False,2
1972,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,54,4516.0,325,11,3,False,False,True,False,False,False,True,False,False,False,False,2
1973,22682.0,1,0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0,53,4761.0,95,7,2,False,True,False,False,False,False,False,False,True,False,False,2
1972,38887.0,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,54,4431.0,42,4,2,False,False,False,True,False,False,False,False,True,False,False,2
1975,41658.0,1,1,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,0,51,4941.0,72,4,3,False,False,False,False,False,False,False,True,False,False,False,2
1972,29791.0,1,0,,21,14,0,6,0,0,0,2,2,0,3,5,0,0,54,4648.0,20,5,2,False,False,False,True,False,False,True,False,False,False,False,2
1956,63915.0,0,2,,2,622,7,115,30,0,15,2,6,3,12,5,0,0,70,4648.0,789,21,3,False,False,True,False,False,False,True,False,False,False,False,0
1974,39996.0,1,1,,85,11,0,3,0,0,1,1,1,0,2,6,0,0,52,4648.0,15,3,3,False,True,False,False,False,True,False,False,False,False,False,2
1972,26759.0,1,0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,0,54,4282.0,59,6,2,False,True,False,False,False,True,False,False,False,False,False,2
1969,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,57,4910.0,417,12,3,False,False,False,True,False,False,True,False,False,False,False,0
1961,60544.0,1,1,,92,201,2,43,3,5,35,4,5,1,5,6,0,0,65,4648.0,289,11,3,False,True,False,False,False,False,True,False,False,False,False,0
